NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;DS_ENDERECO;DS_COMPLEMENTO;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;QT_MAT_BAS
2022;Epitaciolândia;1200252;ESC MARIA ESTER DE OLIVEIRA;12016624;3;2;0.0;BR 317, KM 05 MAIS 36 KM DE RAMAL - RAMAL NOVA ESPERANCA;ZONA RURAL;1.0;0.0;0.0;0.0;32.0
2022;Epitaciolândia;1200252;ESC LUIZ GONZAGA DA ROCHA;12017060;2;2;0.0;BR 317 KM 09 VILA PROGRESSO;COMUNIDADE NARI BELA;1.0;0.0;0.0;0.0;545.0
2022;Epitaciolândia;1200252;ESC BRASIL BOLIVIA;12017094;2;1;0.0;RUA SAO RAIMUNDO;PREDIO;1.0;0.0;0.0;0.0;427.0
2022;Epitaciolândia;1200252;ESC CIVICO-MILITAR JOANA RIBEIRO AMED;12017108;2;1;0.0;AV SANTOS DUMONT;CENTRO;1.0;0.0;0.0;0.0;659.0
2022;Epitaciolândia;1200252;ESC INFANTIL PEQUENO PRINCIPE;12017175;3;1;0.0;RUA DUQUE DE CAXIAS;;1.0;0.0;0.0;0.0;148.0
2022;Epitaciolândia;1200252;ESC JOAO PEDRO DA SILVA;12017205;3;1;0.0;AVENIDA AMAZONAS;;1.0;0.0;0.0;0.0;290.0
2022;Epitaciolândia;1200252;ESC JOSE BENICIO MOREIRA;12017221;3;2;0.0;ESTRADA VELHA KM 37;;1.0;0.0;0.0;0.0;65.0
2022;Epitaciolândia;1200252;ESC JOSE HASSEM HALL FILHO;12017230;3;1;0.0;RUA TANCREDO NEVES;;1.0;0.0;0.0;0.0;233.0
2022;Epitaciolândia;1200252;ESC RAIMUNDA DA CUNHA AIRES;12018821;3;1;0.0;RUA SAO SEBASTIAO;ESCOLA;1.0;0.0;0.0;0.0;241.0
2022;Epitaciolândia;1200252;ESC NOSSA SENHORA APARECIDA;12019780;3;2;0.0;BR 317, KM 05, MAIS 50 KM DE RAMAL - SERINGAL FILIPINAS;;0.0;0.0;0.0;1.0;12.0
2022;Epitaciolândia;1200252;ESC JOSE JOAQUIM MEIRELES;12021270;3;2;0.0;BR 317, KM 05 MAIS 31 KM DE RAMAL;;1.0;0.0;0.0;0.0;40.0
2022;Epitaciolândia;1200252;ESC MARIA DA CONCEICAO OLIVEIRA;12022217;3;1;0.0;RUA SAO SEBASTIAO;ESCOLA;1.0;0.0;0.0;0.0;194.0
2022;Epitaciolândia;1200252;ESC SEBASTIAO BRANDAO DO NASCIMENTO;12022225;3;1;0.0;CAPITAO PEDRO DE VASCONCELOS;EM FRENT PREFEITURA;1.0;0.0;0.0;0.0;156.0
2022;Epitaciolândia;1200252;ESC ALCINO MONTEIRO DE OLIVEIRA;12028584;3;2;0.0;BR 317 KM 32 RAMAL PORTO RICO - COMUNIDADE MATO GROSSO;;1.0;0.0;0.0;0.0;64.0
2022;Epitaciolândia;1200252;ESC PRESIDENTE CASTELO BRANCO;12028622;3;2;0.0;BR 317 KM 20;;1.0;0.0;0.0;0.0;217.0
2022;Epitaciolândia;1200252;ESC BELA FLOR;12028940;3;1;0.0;BR 317 KM 01;;1.0;0.0;0.0;0.0;535.0
2022;Epitaciolândia;1200252;ESC INFANTIL PROFESSORA COSMA DE AZEVEDO MARQUES;12030783;3;1;0.0;RUA PRESIDENTE COSTA E SILVA;;1.0;0.0;0.0;0.0;167.0
2022;Epitaciolândia;1200252;ESC BELO PORVIR;12031674;2;1;0.0;ESTRADA FONTENELE DE CASTRO LOTEAMENTO CRUZEIRO DO SUL;QUADRA 07 E 08;1.0;0.0;0.0;0.0;458.0
2022;Epitaciolândia;1200252;ESC PROF MARIA CRISTINA NOGUEIRA DE MEDEIROS;12033375;3;2;0.0;BR 317 KM 40 RAMAL DA FAZENDA FILIPINAS;;1.0;0.0;0.0;0.0;45.0
2022;Epitaciolândia;1200252;PROF JOSE DAMASCENO;12033880;3;2;0.0;BR 317 KM 13;;1.0;0.0;0.0;0.0;30.0
2022;Feijó;1200302;ESC NANZIO MAGALHAES;12003930;2;1;0.0;RUA CORNELIO DE OLIVEIRA LIMA;PREDIO;1.0;0.0;0.0;0.0;525.0
2022;Feijó;1200302;ESC ANTONIO FENELON DE OLIVEIRA;12004014;3;2;0.0;BR 364 KM 52 SENTIDO FEIJO/ MANOEL URBANO;;1.0;0.0;0.0;0.0;231.0
2022;Feijó;1200302;ESC ANTONIO SIMPLICIO DE OLIVEIRA;12004022;2;2;1.0;PROJETO DE ASSENTAMENTO BERLIM RECREIO,;ZONA RURAL;1.0;0.0;0.0;0.0;80.0
2022;Feijó;1200302;ESC INDIGENA YUBE TUE BENA KENEYA;12004065;2;2;2.0;ALDEIA BELO MONTE - BAIXO RIO ENVIRA;ZONA RURAL;1.0;0.0;0.0;0.0;84.0
2022;Feijó;1200302;ESC INDIGENA BOM JESUS;12004081;2;2;2.0;ALDEIA COCO ACU - ALTO RIO ENVIRA;;0.0;0.0;0.0;1.0;86.0
2022;Feijó;1200302;ESC CARLOS FEIJO DE MELO;12004090;3;2;0.0;ALTO RIO ENVIRA - SERINGAL NOVO PORTO COLONIA BURITI;;1.0;0.0;0.0;0.0;26.0
2022;Feijó;1200302;ESC FRANCISCO MACIEL;12004111;3;2;0.0;RIO PARANA DO OURO - SERINGAL PORTO ICO;;0.0;1.0;0.0;0.0;6.0
2022;Feijó;1200302;ESC DOM PEDRO I;12004120;2;2;0.0;BR 364 KM 57 TRECHO FEIJO/MANOEL URBANO;;1.0;0.0;0.0;0.0;199.0
2022;Feijó;1200302;ESC IMACULADA CONCEICAO;12004154;2;1;0.0;RUA GETULIO VARGAS;;1.0;0.0;0.0;0.0;602.0
2022;Feijó;1200302;ESC RAIMUNDO AUGUSTO DE ARAUJO;12004170;2;1;0.0;PRACA DOS TRES PODERES;PREDIO;1.0;0.0;0.0;0.0;671.0
2022;Feijó;1200302;ESC JOSE GURGEL RABELLO;12004197;2;1;0.0;RUA JOAO AMBROSIO TAVEIRA;ESCOLA;1.0;0.0;0.0;0.0;1234.0
2022;Feijó;1200302;ESC DR EIRALDO CARNEIRO DE FRANCA;12004227;3;1;0.0;ERNANE MOREIRA BRAGA;ESCOLA;1.0;0.0;0.0;0.0;454.0
2022;Feijó;1200302;ESC EUGENIA MORAIS DA SILVEIRA;12004243;3;2;0.0;PROJETO ENVIRA BR 364 KM 02 SENTIDO FEIJO/TARAUACA;;1.0;0.0;0.0;0.0;206.0
2022;Feijó;1200302;ESC INDIGENA RUA BUSE TUWENI;12004260;2;2;2.0;ALDEIA FORMOSO - ALTO RIO ENVIRA;;0.0;0.0;0.0;1.0;125.0
2022;Feijó;1200302;ESC FRANCISCO CARLOS VELOSO;12004286;3;2;0.0;IGUARAPE DIABINHO - SERINGAL BARES;COLONIA ESCADA;0.0;0.0;0.0;1.0;13.0
2022;Feijó;1200302;ESC FRANCISCO CORIOLANO DE SOUZA;12004308;3;2;0.0;ALTO RIO ENVIRA - SERINGAL SANTO ANTONIO;;0.0;1.0;0.0;0.0;190.0
2022;Feijó;1200302;ESC FRANCISCO NUNES LEITAO;12004367;2;1;0.0;RUA JOSE PORFIRIO;PREDIO;1.0;0.0;0.0;0.0;616.0
2022;Feijó;1200302;ESC FRANCISCO RODRIGUES DE SOUZA;12004383;3;2;0.0;BR 364 KM 29 - CENTRAL - SERINGAL VISTA ALEGRE - COL. BREJIM FEIJO/MANOEL URBANO;;1.0;0.0;0.0;0.0;21.0
2022;Feijó;1200302;ESC FRANCISCO SEVERIANO DA SILVEIRA;12004391;3;2;0.0;P.A. BERLIM RECREIO, RAMAL DO LIMOEIRO;;1.0;0.0;0.0;0.0;17.0
2022;Feijó;1200302;ESC FRANCISCO THAUMATURGO DE AZEVEDO;12004405;3;2;0.0;ALTO RIO ENVIRA - SERINGAL SANTA ROSA;;0.0;1.0;0.0;0.0;27.0
2022;Feijó;1200302;ESC FRANCISCO WLISSES DE MEDEIROS;12004413;2;2;0.0;SERINGAL FORTALEZA - ALTO RIO ENVIRA;ZONA RURAL;1.0;0.0;0.0;0.0;510.0
2022;Feijó;1200302;ESC GENI NUNES LEITAO DAMASCENO;12004430;3;2;0.0;ALTO RIOENVIRA - SERINGAL EXTREMA;;0.0;0.0;0.0;1.0;25.0
2022;Feijó;1200302;ESC INDIGENA PAREDAO;12004472;2;2;2.0;ALDEIA PAREDAO - BAIXO RIO ENVIRA;ZONA RURAL;1.0;0.0;0.0;0.0;81.0
2022;Feijó;1200302;ESC INFANTIL TOPPO GIGIO;12004480;3;1;0.0;RUA ANASTACIO BARROSO;ESCOLA;1.0;0.0;0.0;0.0;272.0
2022;Feijó;1200302;ESC JOEL FERREIRA DE SOUZA;12004537;3;2;0.0;RIO PARANA DO OURO - SERINGAL PORTO ENVIRA;;0.0;1.0;0.0;0.0;33.0
2022;Feijó;1200302;ESC CORONEL JULIO SANTOS;12004588;3;2;0.0;ALTO RIO ENVIRA, SERINGAL BARES;;1.0;0.0;0.0;0.0;39.0
2022;Feijó;1200302;ESC INDIGENA HUNI KUI SIA;12004596;2;2;2.0;ALDEIA PAROA - BAIXO RIO ENVIRA;ZONA RURAL;1.0;0.0;0.0;0.0;209.0
2022;Feijó;1200302;ESC MANUEL BEZERRA PEDROSA;12004600;2;2;0.0;PROJETO DE ASSENTAMENTO BERLIM RECREIO - BAIXO RIO ENVIRA;ZONA RURAL;1.0;0.0;0.0;0.0;18.0
2022;Feijó;1200302;ESC INDIGENA TEKAHAYNE SHANENAWA;12004642;2;2;2.0;ALDEIA MORADA NOVA - ALTO RIO ENVIRA;;1.0;0.0;0.0;0.0;195.0
2022;Feijó;1200302;ESC INDIGENA MOACIR BRANDAO;12004650;2;2;2.0;ALDEIA NOVA VIDA - BAIXO RIO ENVIRA;;1.0;0.0;0.0;0.0;101.0
2022;Feijó;1200302;ESC NOSSA SENHORA DE NAZARE;12004669;2;2;0.0;SERINGAL NAZARE - ALTO RIO ENVIRA;ZONA RURAL;0.0;0.0;0.0;1.0;25.0
2022;Feijó;1200302;ESC NOVA CIDADE;12004677;3;2;0.0;ALTO RIO ENVIRA - SERINGAL VILA ALVES- IGARAPE PRETO;;0.0;0.0;0.0;1.0;13.0
2022;Feijó;1200302;ESC INDIGENA HUNI KUI TUWE;12004685;2;2;2.0;ALDEIA NOVA OLINDA ALTO RIO ENVIRA;;0.0;0.0;0.0;1.0;100.0
2022;Feijó;1200302;ESC OSMAR SANTOS;12004707;3;2;0.0;SERINGAL VISTA ALEGRE - COLONIA PARAIBA, RAMAL SAO SEBASTIAO;IGARAPE DIABIMHO;0.0;0.0;0.0;1.0;25.0
2022;Feijó;1200302;ESC PARANA;12004715;3;2;0.0;ALTO RIO ENVIRA - SERINGAL BENFICA - FAZENDA COQUEIRO;;1.0;0.0;0.0;0.0;21.0
2022;Feijó;1200302;ESC PEDRO GOMES DE PAIVA;12004758;3;2;0.0;RIO PARANA DO OURO - SERINGAL SAO FRANCISCO;;0.0;0.0;0.0;1.0;13.0
2022;Feijó;1200302;ESC PEDRO MOTA LEITAO;12004766;3;2;0.0;BR 364 KM 29 TRECHO FEIJO / MANOEL URBANO;;1.0;0.0;0.0;0.0;111.0
2022;Feijó;1200302;ESC INDIGENA PUPUNHA;12004790;2;2;2.0;ALDEIA PUPUNHA - BAIXO RIO ENVIRA;;1.0;0.0;0.0;0.0;69.0
2022;Feijó;1200302;ESC RAIMUNDO PRADO;12004812;3;2;0.0;ALTO RIO ENVIRA SERINGAL PORTO RUBIM;;0.0;1.0;0.0;0.0;37.0
2022;Feijó;1200302;ESC RAMIRO PRADO;12004820;3;2;0.0;ALTO RIO ENVIRA - SERINGAL BOM SUCESSO - COL. SALAO;;0.0;1.0;0.0;0.0;37.0
2022;Feijó;1200302;ESC SANTO ANTONIO I;12004847;2;2;0.0;BR 364 KM 16 TRECHO FEIJO/TARAUACA;;1.0;0.0;0.0;0.0;387.0
2022;Feijó;1200302;ESC INDIGENA TEYU SHANENAWA;12004898;2;2;2.0;ALDEIA CARDOSO - BR 364 KM 06, TRECHO FEIJO/TARAUACA;ZONA RURAL;1.0;0.0;0.0;0.0;43.0
2022;Feijó;1200302;ESC SAO JOSE I;12004901;3;2;0.0;RAMAL NOVO BERLIM - COLONIA SITIO DA FLORESTA;;1.0;0.0;0.0;0.0;61.0
2022;Feijó;1200302;ESC SAO SEBASTIAO;12004928;3;2;0.0;ALTO RIO ENVIRA - SERINGAL CURRALINHO;;1.0;0.0;0.0;0.0;14.0
2022;Feijó;1200302;ESC INDIGENA SIMPATIA;12004952;2;2;2.0;ALDEIA SIMPATIA - ALTO RIO ENVIRA;;0.0;0.0;0.0;1.0;13.0
2022;Feijó;1200302;ESC TANCREDO DE ALMEIDA NEVES;12004979;3;2;0.0;SERINGAL PA BERLIM/RECREIO - RAMAL 09 DE AGOSTO;;1.0;0.0;0.0;0.0;17.0
2022;Feijó;1200302;ESC PROF SEVERINO CORDEIRO;12004987;3;1;0.0;AV. ASSIS VASCONCELOS;;1.0;0.0;0.0;0.0;583.0
2022;Feijó;1200302;ESC MANOEL VENANCIO BARBOSA;12005010;3;2;0.0;RIO JURUPARI - SERINGAL HUMAITA;;0.0;1.0;0.0;0.0;46.0
2022;Feijó;1200302;ESC VICENCIA DE OLIVEIRA;12005029;2;2;0.0;FAZENDA OUVIDOR - ALTO RIO ENVIRA;ZONA RURAL;1.0;0.0;0.0;0.0;22.0
2022;Feijó;1200302;ESC VICENTE CELSO BRANDAO;12005037;2;1;0.0;RUA PEDRO ALEXANDRINO;;1.0;0.0;0.0;0.0;446.0
2022;Feijó;1200302;ESC WILSON DO REGO LEITE;12005053;3;2;0.0;BR 364 KM 33 - CENTRAL - SERINGAL BOA VISTA - COLONIA TINGUI - FEIJO/MANOEL URBANO;;0.0;0.0;0.0;1.0;35.0
2022;Feijó;1200302;ESC RICARDO SABINO DE MORAIS;12019534;3;2;0.0;BAIXO RIO ENVIRA - SERINGAL BERLIM;;1.0;0.0;0.0;0.0;13.0
2022;Feijó;1200302;ESC INDIGENA ALTO BONITO I;12020800;2;2;2.0;ALDEIA CALIFORNIA - ALTO RIO ENVIRA;ZONA RURAL;0.0;0.0;0.0;1.0;80.0
2022;Feijó;1200302;ESC VICENTE BRITO DE SOUZA;12020826;2;2;0.0;PROJETO DE ASSENTAMENTO - RAMAL ANTONIO SIMPLICIO;ZONA RURAL;1.0;0.0;0.0;0.0;170.0
2022;Feijó;1200302;ESC MARIA RIBEIRO;12020923;3;2;0.0;BR 364 KM 24 - CENTRAL - SERINGAL VISTA ALEGRE - COL. VIUVA ALEGRE - FEIJO/MANOEL URBANO;;0.0;0.0;0.0;1.0;11.0
2022;Feijó;1200302;ESC NILO ROBERTO SENA MACAMBIRA;12020931;3;2;0.0;SERINGAL BERLIM - RAMAL DO HEBE - ARCO IRIS;COLONIA ARCO IRIS;1.0;0.0;0.0;0.0;30.0
2022;Feijó;1200302;ESC PANTANAL;12020940;3;2;0.0;BR 363 KM 29 - CENTRAL - FAZENDA PANTANAL - RAMAL DO GOIANO;FEIJO/TARAUACA;0.0;0.0;0.0;1.0;24.0
2022;Feijó;1200302;ESC PINGO DE OURO;12020966;3;2;0.0;ALTO RIO ENVIRA - SERINGAL VILA ALVES;;0.0;1.0;0.0;0.0;50.0
2022;Feijó;1200302;ESC SANTO ANTONIO V;12020974;3;2;0.0;RIO JURUPARI - SERINGAL SANTO ANTONIO;;0.0;1.0;0.0;0.0;31.0
2022;Feijó;1200302;ESC BEIJA FLOR;12020990;3;2;0.0;ALTO RIO ENVIRA - SERINGAL NOVO PORTO;;0.0;0.0;0.0;1.0;20.0
2022;Feijó;1200302;ESC ALTO BONITO II;12021008;3;2;0.0;P.A. BERLIM/RECREIO - RAMAL DOS PINTOS;;1.0;0.0;0.0;0.0;25.0
2022;Feijó;1200302;ESC PADRE ALBERTO ROBERTO URBAM;12021580;3;2;0.0;PARANA DO OURO - SERINGAL AGRIAO DO NORTE;;0.0;0.0;0.0;1.0;21.0
2022;Feijó;1200302;ESC IHUTANAN NOGUEIRA DA COSTA;12022322;3;2;0.0;ALTO RIO ENVIRA - SERINGAL AJUBIM;;0.0;1.0;0.0;0.0;20.0
2022;Feijó;1200302;ESC SANTOS DUMONT;12022357;3;2;0.0;RIO JURUPARI - SERINGAL VENEZA;COL. VENEZA;1.0;0.0;0.0;0.0;33.0
2022;Feijó;1200302;ESC INDIGENA IGARAPE DO ANJO;12022373;2;2;2.0;ALDEIA IGARAPE DO ANJO - ALTO RIO ENVIRA;;0.0;0.0;0.0;1.0;42.0
2022;Feijó;1200302;ESC JOSE ROBEMIR VIANA DE SOUZA;12022381;3;2;0.0;BR 364 KM 33 - CENTRAL - SERINGAL BOA VISTA - IGARAPE MASSIPIRA - FEIJO/MANOEL URBANO;;0.0;1.0;0.0;0.0;15.0
2022;Feijó;1200302;ESC ARGENTINA SANTOS DA SILVA;12022438;2;2;0.0;BR 364 - KM 33, SENTIDO FEIJO/MANUEL URBANO;;1.0;0.0;0.0;0.0;384.0
2022;Feijó;1200302;ESC FRANCISCO TEIXEIRA GUIMARAES;12022454;3;2;0.0;SERINGAL FLORESTA RIO PARANA DO OURO;;0.0;0.0;0.0;1.0;29.0
2022;Feijó;1200302;ESC ANTONIO FEITOSA;12022462;3;2;0.0;P.A. BERLIM RECREIO - RAMAL DO OSORIO;;1.0;0.0;0.0;0.0;21.0
2022;Feijó;1200302;ESC INFANTIL CASULO;12022535;3;1;0.0;EDINALDO GOMES FERREIRA;ESCOLA;1.0;0.0;0.0;0.0;167.0
2022;Feijó;1200302;ESC OSORIO LINS WANDERLEY;12022543;3;2;0.0;ALTO RIO ENVIRA - SERINGAL 04 JOTAS;;0.0;1.0;0.0;0.0;21.0
2022;Feijó;1200302;ESC ADELIO GOMES LEITAO;12022551;3;2;0.0;BAIXO RIO ENVIRA - SERINGAL SANTO AMARO;;0.0;1.0;0.0;0.0;51.0
2022;Feijó;1200302;ESC GABRIEL FELIX DE AGUIAR;12022586;3;2;0.0;ALTO RIO ENVIRA SERINGAL PORTO RUBIM COL. MOLEZA;;0.0;1.0;0.0;0.0;54.0
2022;Feijó;1200302;ESC DONA TEREZA DE CARVALHO;12022594;3;2;0.0;RIO PARANA DO OURO - SERINGAL BOA VISTA;;0.0;1.0;0.0;0.0;16.0
2022;Feijó;1200302;ESC IVO NEVES DE SOUZA;12022608;3;2;0.0;RAMAL MARAVILHA;QUATRO BOCAS;1.0;0.0;0.0;0.0;51.0
2022;Feijó;1200302;ESC INFANTIL FRANCISCA MOREIRA DA SILVA;12022616;3;1;0.0;RUA NESTOR FERREIRA BRAGA;ESCOLA;1.0;0.0;0.0;0.0;203.0
2022;Feijó;1200302;ESC MARIA NOGUEIRA DA SILVA;12023086;3;2;0.0;P.A. BERLIM/RECREIO - RAMAL DO JABUTI;;1.0;0.0;0.0;0.0;23.0
2022;Feijó;1200302;ESC JOAO COSTA FILHO;12023108;3;2;0.0;RIO PARANA DO OURO - SERINGAL LIBERDADE;;0.0;0.0;0.0;1.0;11.0
2022;Feijó;1200302;ESC PAULINO FEIJO DE MELO;12023191;2;2;0.0;SERINGAL NOVO PORTO - ALTO RIO ENVIRA;ZONA RURAL;0.0;0.0;0.0;1.0;16.0
2022;Feijó;1200302;ESC INDIGENA MARONAWA;12023388;2;2;2.0;ALDEIA SALAO - ALTO RIO ENVIRA;ZONA RURAL;0.0;0.0;0.0;1.0;16.0
2022;Feijó;1200302;ESC CARLOS VENIZIO NUNES DAMASCENO;12023710;2;2;0.0;PROJETO DE ASSENTAMENTO BERLIM RECREIO;RAMAL DOS PINTOS;0.0;0.0;0.0;1.0;170.0
2022;Feijó;1200302;ESC ARLINDO ALVES FEITOSA;12025585;3;2;0.0;ALTO RIO ENVIRA SERINGAL CANADA CENTRAL COLONIA DEMORA IGARAPE JAPAO;;0.0;0.0;0.0;1.0;27.0
2022;Feijó;1200302;ESC FRANCISCO NEPOMUCENO II;12025593;3;2;0.0;ALTO RIO ENVIRA - SERINGAL NOVO PORTO - CENTRAL;COLONIA VAI QUEM QUE;0.0;1.0;0.0;0.0;10.0
2022;Feijó;1200302;ESC MARIA CORREIA DOS SANTOS;12025704;3;2;0.0;BAIXO RIO ENVIRA - SERINGAL BERLIM - COL. MANGUEIRAL;;1.0;0.0;0.0;0.0;25.0
2022;Feijó;1200302;ESC FRANCISCO PEREIRA DO MONTE;12025720;3;2;0.0;PA BERLIM RECREIO - RAMAL DA DIVISA - IGARAPE CANDIRU;RAMALDA DIVISA;1.0;0.0;0.0;0.0;9.0
2022;Feijó;1200302;ESC JOAO ARTUR;12027219;3;2;0.0;RIO JURUPARI - SERINGAL HUMAITA - IGARAPE ARACA;;0.0;0.0;0.0;1.0;11.0
2022;Feijó;1200302;ESC ALTO RECREIO II;12027227;3;2;0.0;RAMAL ANTONIO SIMPLICIO;;1.0;0.0;0.0;0.0;14.0
2022;Feijó;1200302;ESC INDIGENA TXANA BIXATI HUI BAI;12027235;2;2;2.0;ALDEIA BOCA DO GROTA - ALTO RIO ENVIRA;ZONA RURAL;0.0;0.0;0.0;1.0;84.0
2022;Feijó;1200302;ESC INDIGENA ALTO BONITO II ASHANINKA;12027243;2;2;2.0;ALDEIA ALTO BONITO - ALTO RIO ENVIRA;ZONA RURAL;0.0;0.0;0.0;1.0;105.0
2022;Feijó;1200302;ESC PROFESSORA ARLETE ALMEIDA;12027251;3;2;0.0;RIO PARANA DO OURO - SERINGAL BOM PRINCIPIO;COL. BOCA DO RECREIO;0.0;1.0;0.0;0.0;13.0
2022;Feijó;1200302;ESC PROFESSORA MARIA DE LOURDES DO CARMO CASTRO;12027561;3;2;0.0;ALTO RIO ENVIRA - SERINGAL RIACHUELO - CENTRAL;;0.0;0.0;0.0;1.0;11.0
2022;Feijó;1200302;ESC PROFESSORA EUNICE SANTOS;12027570;3;2;0.0;RIO JURUPARI - SERINGAL PALMARIPE;;0.0;1.0;0.0;0.0;13.0
2022;Feijó;1200302;ESC PROFESSORA ENEZILIA PIRES;12027596;3;2;0.0;ALTO RIO ENVIRA SERINGAL SANTA MARIA DA LIBERDADE;COL. SAMAUMA;0.0;1.0;0.0;0.0;24.0
2022;Feijó;1200302;ESC PROFESSOR RAIMUNDO JANARI DE SOUZA;12027600;3;2;0.0;PA BERLIM RECREIO - RAMAL DA DIVISA- IGARAPE CANDIRU- COLONIA SAO JOSE;;1.0;0.0;0.0;0.0;23.0
2022;Feijó;1200302;ESC MARIA IRINEIA DA COSTA MONTEIRO;12028240;3;2;0.0;P.A. BERLIM/RECREIO - RAMAL DOS PINTOS;;1.0;0.0;0.0;0.0;17.0
2022;Feijó;1200302;ESC MARIA CLEONICE CASTRO DA SILVA;12028258;3;2;0.0;BAIXO RIO ENVIRA - SERINGAL SAO DOMINGOS;;0.0;1.0;0.0;0.0;29.0
2022;Feijó;1200302;ESC ACRISIO DE ALENCAR LIMA;12028274;3;2;0.0;BR 364 KM 33 - CENTRAL, SERINGAL VISTA ALEGRE, IGARAPE MASSIPIRA;;1.0;0.0;0.0;0.0;14.0
2022;Feijó;1200302;ESC JOSE FRANCISCO DE AGUIAR ALBUQUERQUE;12028282;3;2;0.0;RIO JURUPARI - SERINGAL VENEZA - COLOCACAO MAUE;COLOCACAO MAUE;0.0;1.0;0.0;0.0;11.0
2022;Feijó;1200302;ESC INDIGENA TERRA NOVA;12028649;2;2;2.0;ALDEIA TERRA NOVA - ALTO RIO ENVIRA;;0.0;0.0;0.0;1.0;51.0
2022;Feijó;1200302;ESC INDIGENA JAMINAWA;12028657;2;2;2.0;ALDEIA JAMINAWA - ALTO RIO ENVIRA;;0.0;0.0;0.0;1.0;47.0
2022;Feijó;1200302;ESC PROFESSORA ALBANITA TAVARES;12028959;3;2;0.0;ALTO RIO ENVIRA SERINGAL VISTA ALEGRE;;0.0;1.0;0.0;0.0;28.0
2022;Feijó;1200302;ESC JOSE FERREIRA FILHO;12028967;3;2;0.0;ALTO RIO ENVIRA - SERINGAL CANADA;;0.0;1.0;0.0;0.0;15.0
2022;Feijó;1200302;ESC INDIGENA SETE VOLTAS;12028975;2;2;2.0;ALDEIA NOVA FLORESTA - ALTO RIO ENVIRA;ZONA RURAL;0.0;0.0;0.0;1.0;127.0
2022;Feijó;1200302;ESC PROFESSORA JOSEFA LIGIA;12028983;3;2;0.0;SERINGAL FORTALEZA - ALTO RIO ENVIRA CENTRAL - COLONIA BANAEIRA;COLONIA BANANEIRAS;1.0;0.0;0.0;0.0;8.0
2022;Feijó;1200302;ESC PROFESSORA DINA CARNEIRO;12029041;3;2;0.0;RIO JURUPARI - SERINGAL VENEZA - COLONIA CUMARU;COL. CUMARU;0.0;0.0;0.0;1.0;16.0
2022;Feijó;1200302;ESC CLOTILDES GOMES DE CARVALHO SOUZA;12029068;3;2;0.0;P.A. BERLIM/RECREIO - RAMAL DOS PINTOS - SERINGAL ATALAIA;;0.0;0.0;0.0;1.0;10.0
2022;Feijó;1200302;ESC INOCENCIO BRANDAO BARROSO;12029947;3;2;0.0;RIO PARANA DO OURO - SERINGAL PORTO RUBIM, COLONIA MORADA NOVA;;0.0;0.0;0.0;1.0;13.0
2022;Feijó;1200302;ESC MANOELA PERES DANTAS;12029963;3;2;0.0;SERINGAL PORTO RUBIM CENTRAL COLONIA SARDINHA;COMUNIDADE SARDINHA;0.0;0.0;0.0;1.0;9.0
2022;Feijó;1200302;ESC RAIDIR LEITAO;12030457;3;2;0.0;PA BERLIM/RECREIO - RAMAL DO HEBE;;1.0;0.0;0.0;0.0;36.0
2022;Feijó;1200302;ESC PROFESSOR HELIO COSTA;12030651;3;2;0.0;ALTO RIO ENVIRA - SERINGAL CANADA - CENTRAL;COLONIA RECIFE;0.0;0.0;0.0;1.0;9.0
2022;Feijó;1200302;ESC ANTONIO BARROSO RODRIGUES;12030740;3;2;0.0;RIO PARANA DO OURO , SERINGAL FLORESTA, COLONIA FORQUILHA;;0.0;0.0;0.0;1.0;12.0
2022;Feijó;1200302;ESC INDIGENA HUNI KUI YUBE;12031640;2;2;2.0;ALDEIA NOVA ESPERANCA - BAIXO RIO ENVIRA;;0.0;0.0;0.0;1.0;45.0
2022;Feijó;1200302;ESC INDIGENA DE ENSINO MEDIO HUNI KUI NIA IBU ISAKA;12031909;2;2;2.0;ALDEIA BELO MONTE - BAIXO RIO ENVIRA;ZONA RURAL;0.0;0.0;0.0;1.0;82.0
2022;Feijó;1200302;ESC INDIGENA SHETEHU SHANENAWA;12031917;2;2;2.0;ALDEIA 40 - BR 364 KM 06, TRECHO FEIJO/TARAUACA;;0.0;0.0;0.0;1.0;17.0
2022;Feijó;1200302;ESC INDIGENA DOUTOR KULINA;12032395;2;2;2.0;ALDEIA MARONAWA- ALTO RIO ENVIRA;ZONA RURAL;0.0;0.0;0.0;1.0;26.0
2022;Feijó;1200302;ESC INDIGENA KESHUANI SHANENAWA;12032751;2;2;2.0;ALDEIA SHANEKAYA TECHO FEIJO TARAUACA;TI ALDEIA SHANEKAYA;0.0;0.0;0.0;1.0;39.0
2022;Feijó;1200302;ESC INDIGENA DANIEL ASHANINKA;12032760;2;2;2.0;TERRA INDIGENA ISOLADOS;ALDEIA REMANSO;0.0;0.0;0.0;1.0;29.0
2022;Feijó;1200302;ESC INDIGENA TXANA;12032794;2;2;2.0;TERRA INDIGENA ALDEIA DO CARDOZO;;0.0;0.0;0.0;1.0;29.0
