NU_ANO_CENSO;SG_UF;CO_UF;NO_MUNICIPIO;CO_MUNICIPIO;CO_ENTIDADE;NO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;DS_ENDERECO;NU_ENDERECO;DS_COMPLEMENTO;NO_BAIRRO;CO_CEP;NU_DDD;NU_TELEFONE;TP_SITUACAO_FUNCIONAMENTO;CO_ESCOLA_SEDE_VINCULADA;IN_LOCAL_FUNC_PREDIO_ESCOLAR;TP_OCUPACAO_PREDIO_ESCOLAR;IN_AGUA_POTAVEL;IN_AGUA_REDE_PUBLICA;IN_AGUA_POCO_ARTESIANO;IN_AGUA_CACIMBA;IN_AGUA_FONTE_RIO;IN_AGUA_INEXISTENTE;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_FOSSA;IN_ESGOTO_INEXISTENTE;IN_BANHEIRO;IN_COZINHA;QT_MAT_BAS;IN_AGUA_CARRO_PIPA
2019;AC;12;Assis Brasil;1200054;12031941;ESC INDIGENA HOMHA;2;2;2.0;RIO IACO;;;;69935000.0;.;.;1;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;20.0;
2019;AC;12;Assis Brasil;1200054;12031950;ESC INDIGENA USHE;2;2;2.0;TERRA INDIGENA GUAJARA;;;;69935000.0;68;35481122;1;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;
2019;AC;12;Assis Brasil;1200054;12031968;ESC INDIGENA HIXTIWURU;2;2;2.0;TERRA INDIGENA MAMOADATE;;;;69935000.0;68;35481122;1;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;23.0;
2019;AC;12;Assis Brasil;1200054;12032000;ESC INDIGENA EMILIO PANDALIA;2;2;2.0;ALDEIA CUMARU TERRA INDIGENA MAMOADATE;;RIO IACO;;69935000.0;68;35481122;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;
2019;AC;12;Assis Brasil;1200054;12032220;ESC INDIGENA YONPIXWALU HIMATKALU;2;2;2.0;TERRA INDIGENA MAMOADATE;;;;69935000.0;68;35481122;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;16.0;
2019;AC;12;Assis Brasil;1200054;12032425;ESC INDIGENA HOTAWAKALU;2;2;2.0;ALDEIA AGUA PRETA MAMOADATE;;RIO IACO;;69935000.0;68;35481122;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;
2019;AC;12;Assis Brasil;1200054;12032743;ESC HUMAITA;3;2;0.0;SGAL PARAGUACU COLOCACAO HUMAITA;;;;69935000.0;68;9.9214E8;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;21.0;
2019;AC;12;Assis Brasil;1200054;12032891;ESC MARIA SOCORRO RODRIGUES DE ARAUJO;3;2;0.0;SGAL ICURIA, COL PRIMAVERA;;ZONA RURAL;;69935000.0;68;9.9214E8;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;19.0;
2019;AC;12;Assis Brasil;1200054;12033030;ESCOLA INDIGENA NOVA VIDA;2;2;2.0;ALDEIA LIBERDADE;;;;69935000.0;.;.;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;
2019;AC;12;Assis Brasil;1200054;12033103;ESC VICENTE BESSA;3;1;0.0;RUA CRUZEIRO DO SUL;S/N;;CIDADE NOVA;69935000.0;68;9.9611E8;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;146.0;
2019;AC;12;Assis Brasil;1200054;12033430;ESCOLA INDIGENA XINA VEDA;2;2;2.0;ALDEIA VIDA NOVA;;;;69935000.0;.;.;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0;
2019;AC;12;Assis Brasil;1200054;12033448;ESCOLA INDIGENA MANOEL RUFINO;2;2;2.0;ALDEIA MULATEIRO;;;;69935000.0;.;.;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;
2019;AC;12;Assis Brasil;1200054;12033456;ESCOLA INDIGENA TKATSHI;2;2;0.0;ALDEIA VIDA NA FLORESTA;;;;69935000.0;.;.;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;
2019;AC;12;Assis Brasil;1200054;12054224;ESC INDIGENA SALAO;2;2;2.0;TERRA INDIGENA MAMOADATE RIO IACO;;;;69935000.0;.;.;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;21.0;
2019;AC;12;Assis Brasil;1200054;12094234;ESC INDIGENA JORGE SIMAO DA SILVA;2;2;2.0;CABECEIRA DO RIO ACRE ALDEIA MARIA MONTEZA;;;;69935000.0;.;.;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;
2019;AC;12;Assis Brasil;1200054;12106224;ESC MARIA NILDA DE ARAUJO;3;2;0.0;SGAL. GUANABARA COL. PORTO CENTRAL;;;;69935000.0;68;9.9214E8;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;
2019;AC;12;Brasiléia;1200104;12016250;ESC CEL MANOEL FONTENELE DE CASTRO;2;1;0.0;AVENIDA DR MANOEL MARINHO MONTE;1328;;FERREIRA DA SILVA;69932000.0;68;.;1;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;671.0;
2019;AC;12;Brasiléia;1200104;12016276;ESC DOM PEDRO I;3;2;0.0;BR 317 KM 84 MAIS RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;10.0;
2019;AC;12;Brasiléia;1200104;12016284;ESC KAIRALA JOSE KAIRALA;2;1;0.0;RUA JOSE KAIRALA;072;;RAIMUNDO CHAAR;69932000.0;68;9.9219E8;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;493.0;
2019;AC;12;Brasiléia;1200104;12016390;ESC FULGENCIO DE PAIVA;3;2;1.0;BR 317 KM 59 RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;15.0;
2019;AC;12;Brasiléia;1200104;12016420;ESC GESILDA DE FREITAS PAIXAO;3;2;1.0;BR 317 KM 59 MAIS 26 DE RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;22.0;
2019;AC;12;Brasiléia;1200104;12016438;ESC GETULIO VARGAS;2;1;0.0;AV JOSE RUY LINO;031;PONTE METALICA;CENTRO;69932000.0;68;99091178;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;502.0;
2019;AC;12;Brasiléia;1200104;12016535;ESC JOSE RUY DA SILVEIRA LINO;3;1;0.0;RUA OLEGARIO FRANCA;470;;ELDORADO;69932000.0;68;.;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;456.0;
2019;AC;12;Brasiléia;1200104;12016659;ESC MIZAEL ABRAAHAO SAADY;3;2;1.0;BR 317 KM 84 MAIS RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;7.0;
2019;AC;12;Brasiléia;1200104;12016683;ESC NOSSA SENHORA DAS DORES;3;2;1.0;BR 317 KM 59 MAIS 90 DE RAMAL;;;;69932000.0;68;35464643;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;
2019;AC;12;Brasiléia;1200104;12016705;ESC NOVA UNIAO;3;2;1.0;BR 317 KM 59 MAIS RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;11.0;
2019;AC;12;Brasiléia;1200104;12016845;ESC RAIMUNDA FLORES;3;2;1.0;BR 317 KM 52 MAIS RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;18.0;
2019;AC;12;Brasiléia;1200104;12016942;ESC SAO SEBASTIAO II;3;2;1.0;BR 317 KM 59 RAMAL;;;;69932000.0;68;34564643;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;6.0;
2019;AC;12;Brasiléia;1200104;12016977;ESC SANTA QUITERIA;3;2;1.0;BR 317 KM 75 MAIS 25 DE RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;12.0;
2019;AC;12;Brasiléia;1200104;12016993;ESC VALDOMIRO FERREIRA BARROSO;3;2;1.0;BR 317 KM 19 MAIS 13 DE RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;205.0;
2019;AC;12;Brasiléia;1200104;12017000;ESC INFANTIL OS PASTORINHOS;3;1;0.0;RUA MARIA DE ANUNCIACAO DE PAULA MOREIRA;336;;ELDORADO;69932000.0;68;.;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;252.0;
2019;AC;12;Brasiléia;1200104;12017027;ESC INSTITUTO ODILON PRATAGI;2;1;0.0;RUA 12 DE OUTUBRO;205;PREDIO;RAIMUNDO CHAAR;69932970.0;68;35463652;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1365.0;
2019;AC;12;Brasiléia;1200104;12017035;ESC INFANTIL VITORIA SALVATIERRA CESAR;3;1;0.0;AVENIDA RUI LINO;0061;ESCOLA;CENTRO;69932000.0;68;9.9977E8;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;236.0;
2019;AC;12;Brasiléia;1200104;12018805;ESC ELSON DIAS DANTAS;3;1;0.0;RUA ELSON DIAS DANTAS;208;;LEONARDO BARBOSA;69932000.0;68;9.9962E8;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;313.0;
2019;AC;12;Brasiléia;1200104;12019615;ESC INFANTIL MENINO JESUS;3;1;0.0;RUA JOAO JOVINO DE OLIVEIRA;300;;ELDORADO;69932000.0;68;9.9985E8;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;312.0;
2019;AC;12;Brasiléia;1200104;12019828;ESC JOSE MARREIRA FILHO;3;2;1.0;BR 317 KM 59 RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;9.0;
2019;AC;12;Brasiléia;1200104;12021318;ESC CEL JOAO BRANDAO;3;2;0.0;BR 317 KM 84 MAIS RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;14.0;
2019;AC;12;Brasiléia;1200104;12023442;ESC SAO FRANCISCO II;3;2;1.0;BR 317 KM 52 MAIS RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;12.0;
2019;AC;12;Brasiléia;1200104;12023450;ESC FLOR DE NATAL;3;2;1.0;BR 317 KM 84 MAIS RAMAL;;;;69932000.0;68;35464353;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;10.0;
2019;AC;12;Brasiléia;1200104;12023477;ESC SAO FRANCISCO I;3;2;1.0;BR 317 KM 84 RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;13.0;
2019;AC;12;Brasiléia;1200104;12025470;ESC JULIETA KAIRALA ESTEVES;3;2;1.0;BR 317 KM 59;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;31.0;
2019;AC;12;Brasiléia;1200104;12025534;ESC HUMAITA;3;2;1.0;BR 317 KM 84;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;8.0;
2019;AC;12;Brasiléia;1200104;12026930;ESC ANTONIO CARNEIRO DA SILVA;3;2;1.0;BR 317 KM 04 MAIS RAMAL;;;;69932000.0;68;35464643;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;24.0;
2019;AC;12;Brasiléia;1200104;12026948;ESC VALERIA BISPO SABALA;2;2;0.0;BR 317 ESTRADA DO PACIFICO;KM 26;ZONA RURAL;VILA DO INCRA;69932000.0;68;99237190;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;801.0;
2019;AC;12;Brasiléia;1200104;12026956;ESC NOSSA SENHORA APARECIDA II;3;2;1.0;BR 317 KM 84 RAMAL;;;;69932000.0;.;.;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;9.0;
2019;AC;12;Brasiléia;1200104;12028320;CRECHE MUNICIPAL ROMA EMILSE SILVA;3;1;0.0;RUA PEDRO ALEXANDRINO NETO;614;PREDIO;SAMAUMA;69932000.0;68;.;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;160.0;
2019;AC;12;Brasiléia;1200104;12028339;ESC AIRTON SENA;3;2;1.0;BR 317 KM 59 MAIS RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;7.0;
2019;AC;12;Brasiléia;1200104;12028347;ESC CONCI ALVES DE MELO;3;2;1.0;BR 317 KM 26;SEM NUMERO;VALERIA BISPO SABALA;ZONA RURAL;69932000.0;68;35464643;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;224.0;
2019;AC;12;Brasiléia;1200104;12029300;ESC VITORIA;3;2;1.0;BR 317 KM 59 MAIS 55 DE RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;8.0;
2019;AC;12;Brasiléia;1200104;12029890;ESC GETULIO VARGAS;3;2;1.0;BR 317 KM 84 RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;12.0;
2019;AC;12;Brasiléia;1200104;12032905;ESC FRANCISCO GERMANO DA SILVA;3;2;1.0;ESTRADA DO PACIFICO KM 68;;;;69932000.0;68;9.9956E8;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;141.0;
2019;AC;12;Brasiléia;1200104;12035424;ESC CAMPO VERDE;3;2;1.0;BR 317 KM 67 RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;17.0;
2019;AC;12;Brasiléia;1200104;12045829;ESC LUIZA ALVES BEZERRA;3;2;1.0;BR 317 KM 59 MAIS RAMAL;;;;69932000.0;68;35464643;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;7.0;
2019;AC;12;Brasiléia;1200104;12046035;ESC SANTA LUZIA;3;2;1.0;BR 317 KM 84 MAIS 17 DE RAMAL;;;;69932000.0;68;35464643;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;
2019;AC;12;Brasiléia;1200104;12046043;ESC MARIA SOCORRO DE SOUZA FROTA;3;1;0.0;RUA JOAO SALES DE MOURA;S/N;;FRANCISCO JOSE MOREIRA;69932000.0;68;9.9984E8;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;509.0;
2019;AC;12;Bujari;1200138;12009350;ESC CAJUEIRO;2;2;0.0;BR 364 KM 87 BAIXO RIO ANTIMARI;;;ZONA RURAL;69926000.0;68;32311142;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;19.0;
2019;AC;12;Bujari;1200138;12009369;ESC SAO JOAO BATISTA;2;1;0.0;RUA JOSE PEREIRA GURGEL;835;ESCOLA;CENTRO;69926000.0;68;9.9948E8;1;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1041.0;
2019;AC;12;Bujari;1200138;12009377;ESC DO LIMOEIRO;2;2;0.0;BR 364 KM 87 BAIXO RIO ANTIMARI;;;;69926000.0;68;32311142;1;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;22.0;
2019;AC;12;Bujari;1200138;12009407;ESC GOVERNADOR EDMUNDO PINTO DE ALMEIDA NETO;3;1;0.0;RUA RUA NETEL MAIA;;;;69926000.0;68;9.995E8;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;729.0;
2019;AC;12;Bujari;1200138;12009423;ESC FRANCISCO ANTONIO DA SILVA;3;2;0.0;ASSENTAMENTO BR 364 KM 64 RAMAL COPAIBA KM 35 COLO;;RAMAL COPAIBA KM 30;ZONA RURAL;69926000.0;68;9.9911E8;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;9.0;
2019;AC;12;Bujari;1200138;12009431;ESC FRANCISCO SALUSTIANO CARDOSO;3;2;0.0;RUA BR364 KM 86 RIO ANTIMARY;;RIO ANTIMARY DESCEN;;69926000.0;68;9.9911E8;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;21.0;
2019;AC;12;Bujari;1200138;12009466;ESC JOSE CESARIO DE FARIAS;3;2;0.0;BR 364 KM 50;50;;ZONA RURAL;69926000.0;68;9.9926E8;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;328.0;
2019;AC;12;Bujari;1200138;12009474;ESC MAMEDIA MACIEL;3;2;0.0;ASSENTAMENTO BR 364 KM 66 RAMAL MARIZINHO KM 08;;;;69926000.0;68;9.9911E8;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;11.0;
2019;AC;12;Bujari;1200138;12009482;ESC MANOEL CEZARIO DE FARIAS;2;2;0.0;BR 364 KM 52 RAMAL LINHA NOVA KM 30;;RAMAL DA MANGA;;69926000.0;68;32311142;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;78.0;
2019;AC;12;Bujari;1200138;12009490;ESC MAPINGUARI;2;2;0.0;BR 364 KM 87 BAIXO RIO ANTIMARI;;;;69926000.0;68;.;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;25.0;
2019;AC;12;Bujari;1200138;12009512;ESC OSVALDO VALE DA SILVA;3;2;0.0;ASSENTAMENTO BR 364 KM 52 RAMAL LINHA NOVA KM 28;;;ZONA RURAL;69926000.0;68;9.9911E8;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;12.0;
2019;AC;12;Bujari;1200138;12009547;ESC PEDRO ALVARO;2;2;0.0;BR 364 KM 87 ALTO RIO ANTIMARI;;;;69926000.0;68;.;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;10.0;
2019;AC;12;Bujari;1200138;12009555;ESC PEDRO GOMES DE LIMA;2;2;0.0;BR 364 KM 28 RAMAL BUJARI KM 06/PICARREIRA KM 08.;;PROJETO WALTER ACER;;69926000.0;68;32311142;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;175.0;
2019;AC;12;Bujari;1200138;12009563;ESC CRECHE DONA BELA;3;1;0.0;RUA RAIO DO SOL S/Nº;;;BUJARI;69926000.0;68;32311110;1;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;220.0;
2019;AC;12;Bujari;1200138;12009598;ESC SANTA LUZIA;3;2;0.0;ASSENTAMENTO BR 364 KM 52 RAMAL ESPINHARA KM 27;;;ZONA RURAL;69926000.0;68;9.9911E8;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;18.0;
2019;AC;12;Bujari;1200138;12009679;ESC MARIA DO CARMO RAMOS;2;2;0.0;BR 364 KM 52 RAMAL LINHA NOVA;S/N;;ZONA RURAL;69926000.0;68;32311142;1;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;139.0;
2019;AC;12;Bujari;1200138;12009687;ESC NOSSA SENHORA DA ESPERANCA;2;2;0.0;BR 364 KM 87 ALTO RIO ANTIMARI RAMAL MARIO LOBAO K;;;;69926000.0;68;.;1;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;87.0;
2019;AC;12;Bujari;1200138;12009695;ESC SANTA MARIA III;2;2;0.0;BR 364 KM 29 RAMAL SANTA LUZIA KM 12;;;;69926000.0;68;9.9935E8;1;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;17.0;
2019;AC;12;Bujari;1200138;12019127;ESC NOSSA SENHORA APARECIDA;3;2;0.0;ASSENTAMENTO BR 364 KM 52 RAMAL ESPINHARA KM 06;;;ZONA RURAL;69926000.0;68;9.9911E8;1;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;14.0;
2019;AC;12;Bujari;1200138;12020680;ESC NOVA VIDA;2;2;1.0;BR 364 KM 52 RAMAL ESPINHARA II KM 15;KM 15;;ZONA RURAL;69926000.0;68;9.9911E8;1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;303.0;
